AL,AK,AZ,AR,CA,CO,CT,FL,GA,ID,IL,IN,IA,KS,KY,LA,MD,MA,MI,MN,MS,MO,NE,NV,NJ,NM,NY,NC,OH,OK,OR,PA,RI,SC,TX,UT,VA,WA,WV,WI,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,tested_positive,cli.1,ili.1,hh_cmnty_cli.1,nohh_cmnty_cli.1,tested_positive.1,cli.2,ili.2,hh_cmnty_cli.2,nohh_cmnty_cli.2,tested_positive.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2358908,1.2527541,33.811702,28.1564323,22.0434049,1.2847405,1.2886043,34.1073244,28.429737,22.035781,1.2494651,1.2556468,34.3357603,28.6465456,22.545307
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2847405,1.2886043,34.1073244,28.429737,22.035781,1.2494651,1.2556468,34.3357603,28.6465456,22.545307,1.2330534,1.2352443,35.0884492,29.4296247,22.4451088
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2494651,1.2556468,34.3357603,28.6465456,22.545307,1.2330534,1.2352443,35.0884492,29.4296247,22.4451088,1.3382483,1.3487089,35.1346293,29.5530187,22.596894
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2330534,1.2352443,35.0884492,29.4296247,22.4451088,1.3382483,1.3487089,35.1346293,29.5530187,22.596894,1.297853,1.3129952,35.7067284,30.1936041,22.6913916
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3382483,1.3487089,35.1346293,29.5530187,22.596894,1.297853,1.3129952,35.7067284,30.1936041,22.6913916,1.3413828,1.3509951,35.8091586,30.2433644,23.2959027
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.297853,1.3129952,35.7067284,30.1936041,22.6913916,1.3413828,1.3509951,35.8091586,30.2433644,23.2959027,1.2781676,1.2919105,36.1063854,30.6557795,24.3694001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3413828,1.3509951,35.8091586,30.2433644,23.2959027,1.2781676,1.2919105,36.1063854,30.6557795,24.3694001,1.2003073,1.2339767,36.6042082,31.1941385,24.0313316
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2781676,1.2919105,36.1063854,30.6557795,24.3694001,1.2003073,1.2339767,36.6042082,31.1941385,24.0313316,1.2573214,1.3039477,36.622847,31.2548658,24.0306908
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2003073,1.2339767,36.6042082,31.1941385,24.0313316,1.2573214,1.3039477,36.622847,31.2548658,24.0306908,1.2403813,1.2902471,36.7685105,31.3552686,24.7204433
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2573214,1.3039477,36.622847,31.2548658,24.0306908,1.2403813,1.2902471,36.7685105,31.3552686,24.7204433,1.1272569,1.1957915,37.1907629,31.9366983,23.6904743
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2403813,1.2902471,36.7685105,31.3552686,24.7204433,1.1272569,1.1957915,37.1907629,31.9366983,23.6904743,1.187775,1.2399011,37.4870523,32.1682177,24.727667
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1272569,1.1957915,37.1907629,31.9366983,23.6904743,1.187775,1.2399011,37.4870523,32.1682177,24.727667,1.1594703,1.2200154,37.6091068,32.2483263,24.0857913
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.187775,1.2399011,37.4870523,32.1682177,24.727667,1.1594703,1.2200154,37.6091068,32.2483263,24.0857913,1.1352774,1.1889635,37.2454537,31.947967,23.5935323
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1594703,1.2200154,37.6091068,32.2483263,24.0857913,1.1352774,1.1889635,37.2454537,31.947967,23.5935323,1.1676587,1.2092703,36.8495216,31.5662023,25.2080391
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1352774,1.1889635,37.2454537,31.947967,23.5935323,1.1676587,1.2092703,36.8495216,31.5662023,25.2080391,1.0915947,1.1255442,36.544183,31.2940206,25.3099121
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1676587,1.2092703,36.8495216,31.5662023,25.2080391,1.0915947,1.1255442,36.544183,31.2940206,25.3099121,1.0697765,1.0953067,36.2609816,31.1052203,25.7512175
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0915947,1.1255442,36.544183,31.2940206,25.3099121,1.0697765,1.0953067,36.2609816,31.1052203,25.7512175,1.1410865,1.1418473,35.8479037,30.5813384,26.6460883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0697765,1.0953067,36.2609816,31.1052203,25.7512175,1.1410865,1.1418473,35.8479037,30.5813384,26.6460883,1.1142225,1.1253662,35.5250147,30.3167617,26.4727041
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1410865,1.1418473,35.8479037,30.5813384,26.6460883,1.1142225,1.1253662,35.5250147,30.3167617,26.4727041,1.1014186,1.099247,35.3500939,30.1809224,27.2424065
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1142225,1.1253662,35.5250147,30.3167617,26.4727041,1.1014186,1.099247,35.3500939,30.1809224,27.2424065,1.1007464,1.094293,35.2230403,29.9461236,27.4474375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1014186,1.099247,35.3500939,30.1809224,27.2424065,1.1007464,1.094293,35.2230403,29.9461236,27.4474375,1.1025505,1.0962668,35.0590409,29.9261008,26.3991268
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1007464,1.094293,35.2230403,29.9461236,27.4474375,1.1025505,1.0962668,35.0590409,29.9261008,26.3991268,1.1008228,1.0956923,35.3207286,30.3243986,26.2982376
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1025505,1.0962668,35.0590409,29.9261008,26.3991268,1.1008228,1.0956923,35.3207286,30.3243986,26.2982376,1.1019928,1.109947,34.9469371,29.8590345,25.9000914
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1008228,1.0956923,35.3207286,30.3243986,26.2982376,1.1019928,1.109947,34.9469371,29.8590345,25.9000914,0.9731363,0.9954222,34.5932822,29.683887,26.1623796
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1019928,1.109947,34.9469371,29.8590345,25.9000914,0.9731363,0.9954222,34.5932822,29.683887,26.1623796,1.0063852,1.0207833,34.1968723,29.1728928,25.5563926
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9731363,0.9954222,34.5932822,29.683887,26.1623796,1.0063852,1.0207833,34.1968723,29.1728928,25.5563926,0.9964302,1.0034724,34.3294361,29.165402,25.6026441
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0063852,1.0207833,34.1968723,29.1728928,25.5563926,0.9964302,1.0034724,34.3294361,29.165402,25.6026441,1.0015524,1.0478441,34.1550854,28.9732398,24.9442379
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9964302,1.0034724,34.3294361,29.165402,25.6026441,1.0015524,1.0478441,34.1550854,28.9732398,24.9442379,0.9621067,1.0098104,33.9345103,28.6359695,25.2017699
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0015524,1.0478441,34.1550854,28.9732398,24.9442379,0.9621067,1.0098104,33.9345103,28.6359695,25.2017699,0.9746156,1.0150991,33.6680129,28.2761277,25.2528992
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9621067,1.0098104,33.9345103,28.6359695,25.2017699,0.9746156,1.0150991,33.6680129,28.2761277,25.2528992,1.0274506,1.0674186,33.6358644,28.2998831,25.6290527
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9746156,1.0150991,33.6680129,28.2761277,25.2528992,1.0274506,1.0674186,33.6358644,28.2998831,25.6290527,1.1106761,1.1446288,33.7804971,28.2726251,25.0707267
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0274506,1.0674186,33.6358644,28.2998831,25.6290527,1.1106761,1.1446288,33.7804971,28.2726251,25.0707267,1.0898359,1.1285633,33.6855875,28.270935,25.0174026
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1106761,1.1446288,33.7804971,28.2726251,25.0707267,1.0898359,1.1285633,33.6855875,28.270935,25.0174026,1.0987243,1.1439109,33.2576414,28.0112528,24.698797
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0898359,1.1285633,33.6855875,28.270935,25.0174026,1.0987243,1.1439109,33.2576414,28.0112528,24.698797,1.0765728,1.0917795,33.3391068,28.1652619,25.1261752
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0987243,1.1439109,33.2576414,28.0112528,24.698797,1.0765728,1.0917795,33.3391068,28.1652619,25.1261752,1.1811299,1.2109367,33.5581617,28.3529937,25.2011668
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0765728,1.0917795,33.3391068,28.1652619,25.1261752,1.1811299,1.2109367,33.5581617,28.3529937,25.2011668,1.1752516,1.1989572,33.3681081,28.1731178,25.0734233
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1811299,1.2109367,33.5581617,28.3529937,25.2011668,1.1752516,1.1989572,33.3681081,28.1731178,25.0734233,1.1779248,1.1977166,33.3541598,28.0468988,25.0182688
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1752516,1.1989572,33.3681081,28.1731178,25.0734233,1.1779248,1.1977166,33.3541598,28.0468988,25.0182688,1.17495,1.1980295,33.4269642,28.1835201,25.018434
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1779248,1.1977166,33.3541598,28.0468988,25.0182688,1.17495,1.1980295,33.4269642,28.1835201,25.018434,1.1534829,1.1646768,33.3063202,28.0736286,25.2709093
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17495,1.1980295,33.4269642,28.1835201,25.018434,1.1534829,1.1646768,33.3063202,28.0736286,25.2709093,1.1394096,1.1581354,33.3004555,28.1560665,25.6021947
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1534829,1.1646768,33.3063202,28.0736286,25.2709093,1.1394096,1.1581354,33.3004555,28.1560665,25.6021947,1.1413655,1.1552805,33.1580136,27.9776923,25.5911686
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1394096,1.1581354,33.3004555,28.1560665,25.6021947,1.1413655,1.1552805,33.1580136,27.9776923,25.5911686,1.031733,1.0342617,32.8992596,27.7373651,25.2110705
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1413655,1.1552805,33.1580136,27.9776923,25.5911686,1.031733,1.0342617,32.8992596,27.7373651,25.2110705,1.0332949,1.0430938,32.9990527,27.7843294,25.2553161
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.031733,1.0342617,32.8992596,27.7373651,25.2110705,1.0332949,1.0430938,32.9990527,27.7843294,25.2553161,1.0017398,1.0168902,33.016856,27.7536974,24.2193799
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0332949,1.0430938,32.9990527,27.7843294,25.2553161,1.0017398,1.0168902,33.016856,27.7536974,24.2193799,0.9052311,0.8978744,32.3414506,27.1390924,23.861787
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0017398,1.0168902,33.016856,27.7536974,24.2193799,0.9052311,0.8978744,32.3414506,27.1390924,23.861787,0.8928908,0.8928908,31.9694126,26.8517704,23.4523899
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9052311,0.8978744,32.3414506,27.1390924,23.861787,0.8928908,0.8928908,31.9694126,26.8517704,23.4523899,0.8916573,0.8989016,31.1999637,26.0830279,22.7200685
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8928908,0.8928908,31.9694126,26.8517704,23.4523899,0.8916573,0.8989016,31.1999637,26.0830279,22.7200685,0.9010267,0.9166246,30.7201688,25.6100436,22.2177473
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8916573,0.8989016,31.1999637,26.0830279,22.7200685,0.9010267,0.9166246,30.7201688,25.6100436,22.2177473,0.9049063,0.9205372,30.1538587,25.043845,22.011314
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9010267,0.9166246,30.7201688,25.6100436,22.2177473,0.9049063,0.9205372,30.1538587,25.043845,22.011314,0.9049698,0.9126529,29.6392587,24.4400905,22.3170767
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9049063,0.9205372,30.1538587,25.043845,22.011314,0.9049698,0.9126529,29.6392587,24.4400905,22.3170767,0.8824165,0.8802651,28.8126841,23.821824,22.2449034
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9049698,0.9126529,29.6392587,24.4400905,22.3170767,0.8824165,0.8802651,28.8126841,23.821824,22.2449034,0.9060156,0.9081428,28.4949672,23.4121029,22.1074418
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8824165,0.8802651,28.8126841,23.821824,22.2449034,0.9060156,0.9081428,28.4949672,23.4121029,22.1074418,0.8762441,0.8832909,27.9721709,22.8827085,21.3563498
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9060156,0.9081428,28.4949672,23.4121029,22.1074418,0.8762441,0.8832909,27.9721709,22.8827085,21.3563498,0.8960465,0.8935245,28.1462979,22.9473767,21.1849831
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8762441,0.8832909,27.9721709,22.8827085,21.3563498,0.8960465,0.8935245,28.1462979,22.9473767,21.1849831,0.8451966,0.8423487,27.9723802,22.7375553,21.0008411
